,x1,y1,x,y,angle,size
980,334,481,-12,29,1.9631364710104124,31.38470965295043
981,355,481,-51,84,2.1164513813218884,98.2700361249552
982,376,481,-41,132,1.8719548265784993,138.2208377922808
983,397,481,-13,66,1.7652764430100023,67.26812023536856
984,418,481,0,4,1.373400766945016,5.0990195135927845
985,460,481,2,-38,-1.5182132651839548,38.05259518088089
986,481,481,-1,-77,-1.5837826097150691,77.00649323271382
987,502,481,-16,-211,-1.6461252176232368,212.60291625469299
988,523,481,-11,-62,-1.761980786391911,63.150613615387776
989,544,481,-5,-18,-1.8417431771333173,18.681541692269406
990,607,481,-5,23,1.776191715984664,24.515301344262525
991,628,481,0,54,1.5707963267948966,54.0
992,649,481,1,11,1.4801364395941514,11.045361017187261
993,670,481,18,82,1.3547113544981102,83.95236744726142
994,691,481,-22,-233,-1.664937824686215,234.0363219673391
995,712,481,-59,-19,-2.8147660006598527,62.297672508690084
996,733,481,-50,-47,-2.3871124697553876,68.62215385719105
997,754,481,-98,-140,-2.1815222911841055,170.89177862027185
998,775,481,-3,-2,-2.5535900500422257,3.605551275463989
999,796,481,-4,-8,-2.0344439357957027,8.94427190999916
1000,817,481,2,-28,-1.464060654145761,28.160255680657446
1001,838,481,18,14,0.6947382761967031,23.430749027719962
1002,859,481,3,66,1.5253730473733196,66.06814663663572
1003,880,481,-55,19,2.7928216500058864,58.52349955359813
1004,901,481,-85,-7,-3.047751440960457,85.37564055396598
1005,922,481,-73,-7,-3.0324391906809156,73.43704787094863
1006,943,481,-83,0,3.141592653589793,83.0
1007,964,481,-87,2,3.1075149420027857,88.05112151472007
1008,985,481,-67,6,3.052278660596571,67.26812023536856
1009,1006,481,-9,0,-3.0309354324158977,9.055385138137417
1010,1027,481,14,36,1.1999050379822342,38.62641583165593
1011,1048,481,9,-48,-1.3854483767992019,48.83646178829912
1012,1069,481,28,-49,-1.0603080048781208,57.30619512757761
1013,1090,481,37,36,0.7717003900245826,51.62363799656123
1014,1111,481,6,17,1.1801892830972098,18.384776310850235
1015,1153,481,11,16,0.9685089806599324,19.4164878389476
1016,1195,481,-12,-19,-2.17084654019665,23.021728866442675
1017,1216,481,-3,-6,-2.0344439357957027,6.708203932499369
1018,1237,481,-10,0,-3.0419240010986313,10.04987562112089
1019,1258,481,-44,3,3.050932766389048,44.181444068749045
1020,19,502,17,13,0.6889243882148613,22.02271554554524
1021,40,502,47,37,0.6669082042393105,59.81638571495272
1022,61,502,38,41,0.8224182792713783,57.3149195236284
1023,82,502,27,57,1.1210367137250576,64.40496875241847
1024,103,502,13,73,1.3945616290582208,74.14849964766651
1025,124,502,3,35,1.485291033116692,35.12833614050059
1026,166,502,-33,55,2.1033004250967475,65.0
1027,187,502,-7,7,2.4227626539681686,10.63014581273465
1028,334,502,-19,44,1.9784278322525235,47.92702786528704
1029,355,502,-14,47,1.860299998756285,49.040799340956916
1030,376,502,-2,110,1.598062295250491,110.04090148667449
1031,397,502,-17,48,1.9295669970654687,51.264022471905186
1032,418,502,0,4,1.5707963267948966,4.0
1033,460,502,11,-72,-1.4191908393566237,72.83543093852057
1034,481,502,14,-96,-1.4157995848709557,97.16480844420988
1035,502,502,-17,-197,-1.6619138798675779,197.82062582046393
1036,523,502,-13,-57,-1.8116427820363081,58.69412236331676
1037,544,502,-5,-27,-1.7894652726688385,27.65863337187866
1038,628,502,0,24,1.5707963267948966,24.0
1039,649,502,-4,19,1.7681918866447774,20.396078054371138
1040,670,502,6,17,1.1801892830972098,18.384776310850235
1041,691,502,-23,-187,-1.6931763403676956,188.40912929048847
1042,712,502,-65,-42,-2.5679259854216325,77.38862965578342
1043,733,502,-46,-58,-2.233011828051069,74.81310045707235
1044,754,502,-62,-99,-2.137525544318403,117.34564329364768
1045,775,502,-62,-71,-2.288628322755846,94.26027795418386
1046,796,502,-64,12,2.9562447035940984,65.11528238439882
1047,817,502,-78,-38,-2.6882539577352302,86.76404785393545
1048,838,502,-69,-23,-2.819842099193151,72.73238618387272
1049,859,502,-83,78,2.393214606066275,114.6298390472568
1050,880,502,-31,2,3.048115872431204,32.14031735997639
1051,901,502,-44,-5,-3.0284416719993086,44.28317965096906
1052,922,502,-74,1,3.128079962576465,74.00675644831355
1053,943,502,-74,8,3.0339027827569724,74.43117626371358
1054,964,502,-22,3,3.011890116433881,23.194827009486403
1055,1027,502,15,4,0.260602391747341,15.524174696260024
1056,1048,502,-1,-40,-1.5957911204138169,40.01249804748511
1057,1069,502,8,-84,-1.4758446204521403,84.38009243891595
1058,1090,502,38,41,0.8224182792713783,57.3149195236284
1059,1111,502,20,17,0.7328151017865066,26.90724809414742
1060,1132,502,6,22,1.2627435457711202,23.08679276123039
1061,1153,502,3,2,0.7853981633974483,4.242640687119285
1062,1174,502,12,15,0.9272952180016122,20.0
1063,1195,502,-5,-3,-2.4668517113662407,6.4031242374328485
1064,1216,502,-42,-9,-2.907849472720892,43.174066289845804
1065,1237,502,-1,15,1.6373644905707205,15.033296378372908
1066,1258,502,14,48,1.2870022175865687,50.0
1067,40,523,49,25,0.47177751118075,55.00909015790027
1068,61,523,24,12,0.4636476090008061,26.832815729997478
1069,82,523,11,13,0.8253768505207384,17.69180601295413
1070,103,523,15,96,1.4056476493802699,97.32420048477151
1071,124,523,9,80,1.4587673643689087,80.50465825031493
1072,145,523,-15,17,2.2655346029916,23.430749027719962
1073,166,523,-47,49,2.3458855770461016,68.59300255857006
1074,187,523,-2,4,2.0344439357957027,4.47213595499958
1075,313,523,-1,3,2.158798930342464,3.605551275463989
1076,334,523,-7,8,2.2318394956455836,11.40175425099138
1077,355,523,-11,39,1.8692952583810758,40.80441152620633
1078,376,523,-17,69,1.8123620338902227,71.06335201775947
1079,397,523,-11,20,2.0533096218173736,23.706539182259394
1080,439,523,0,-8,-1.5707963267948966,8.0
1081,460,523,16,-103,-1.4072224512280382,104.39348638684312
1082,481,523,0,-98,-1.5605925993009424,98.00510190801293
1083,502,523,-15,-124,-1.6991195544806914,125.02799686470227
1084,523,523,-13,-66,-1.7798192696011612,67.468511173732
1085,544,523,-1,-21,-1.6657480331376529,21.095023109728988
1086,628,523,0,23,1.5707963267948966,23.0
1087,649,523,-1,33,1.6313283465770037,33.06055050963308
1088,670,523,1,18,1.5152978215491797,18.027756377319946
1089,691,523,-25,-142,-1.750649826587375,145.34441853748632
1090,712,523,-22,26,2.254505638429268,34.828149534535996
1091,733,523,-49,-81,-2.123827770945537,95.1892851112981
1092,754,523,-50,-59,-2.2655346029916,78.10249675906654
1093,775,523,-98,-8,-3.0609597776446194,99.32270636667126
1094,796,523,-118,-12,-3.0402461503241254,118.6086000254619
1095,817,523,-27,-67,-1.94876463829117,73.16419889536138
1096,838,523,-17,-2,-3.024483909022929,17.11724276862369
1097,859,523,-12,75,1.729451588981298,75.95393340703298
1098,880,523,-36,6,2.976443976175166,36.49657518178932
1099,901,523,-76,-3,-3.0890095919788516,76.10519036176179
1100,922,523,-69,-25,-2.7939857938338912,73.38937252763509
1101,943,523,-76,-31,-2.743070207923373,82.46211251235322
1102,964,523,-68,-12,-2.9526954727121706,69.2314957226839
1103,985,523,-13,-4,-2.843093722003614,13.601470508735444
1104,1027,523,9,-59,-1.4194208830608703,59.682493245507096
1105,1048,523,6,-86,-1.4895800203441592,86.28441342444185
1106,1069,523,7,-35,-1.346085158380254,35.90264614203248
1107,1090,523,29,24,0.691336928769462,37.64306044943742
1108,1111,523,58,53,0.7403835476229212,78.56844150166147
1109,1132,523,12,36,1.2490457723982544,37.94733192202055
1110,1216,523,-7,-5,-2.5213431676069717,8.602325267042627
1111,1237,523,-13,-9,-2.5702551737561663,16.64331697709324
1112,1258,523,-13,26,2.0344439357957027,29.068883707497267
1113,61,544,22,12,0.5337081916392615,25.553864678361276
1114,82,544,5,33,1.3909428270024184,33.54101966249684
1115,103,544,6,68,1.468216474376602,68.3593446428504
1116,124,544,14,73,1.3813161689137492,74.33034373659252
1117,145,544,12,52,1.3439974787410107,53.36665625650534
1118,166,544,-8,12,2.214297435588181,15.0
1119,334,544,-16,19,2.2706891965141405,24.839484696748443
1120,355,544,-42,89,2.0117205749540616,98.41239759298622
1121,376,544,-6,22,1.8662371639386166,24.041630560342615
1122,397,544,-5,56,1.6756732655251305,57.3149195236284
1123,418,544,2,17,1.396124127786657,17.26267650163207
1124,439,544,-2,-8,-1.8157749899217608,8.246211251235321
1125,460,544,-16,-116,-1.7078625011050843,117.09824934643558
1126,481,544,-4,-28,-1.7126933813990606,28.284271247461902
1127,502,544,-6,-93,-1.6352231662204502,93.1933474020544
1128,523,544,-12,-61,-1.7774795452791459,63.34824385884742
1129,544,544,-7,-38,-1.7529646372676602,38.63935817272331
1130,628,544,-5,49,1.6724851785579737,49.25444142409901
1131,649,544,-2,30,1.6704649792860586,30.14962686336267
1132,670,544,-13,33,1.946067149650854,35.4682957019364
1133,691,544,-35,-107,-1.8869289627665835,112.57886124845996
1134,712,544,-29,47,2.123637548387436,55.226805085936306
1135,733,544,-97,-117,-2.263007228423466,151.9802618763371
1136,754,544,-107,-65,-2.595693756102504,125.19584657647394
1137,775,544,-112,-48,-2.7367008673047097,121.85236969382254
1138,796,544,-50,-30,-2.5865969262512065,58.83026432033091
1139,817,544,-30,-47,-2.138901059269324,55.758407437802596
1140,838,544,-23,-52,-1.9872349439864885,56.859475903318
1141,859,544,0,80,1.5832956758142582,80.00624975587844
1142,880,544,-2,3,2.356194490192345,4.242640687119285
1143,901,544,-26,0,-3.1031500635686053,26.019223662515376
1144,922,544,-9,0,3.141592653589793,9.0
1145,964,544,-22,-15,-2.5127963671743605,27.202941017470888
1146,985,544,-26,-20,-2.485897027348257,32.802438933713454
1147,1006,544,-5,-6,-2.356194490192345,8.48528137423857
1148,1027,544,7,-37,-1.3578579772154995,37.8549864614954
1149,1048,544,9,-67,-1.4226363060630653,67.7421582177598
1150,1069,544,15,15,0.7853981633974483,21.213203435596427
1151,1090,544,2,1,0.4636476090008061,2.23606797749979
1152,1111,544,34,54,1.0088747645380813,63.812224534175265
1153,1132,544,19,26,0.9397169393235674,32.202484376209235
1154,1153,544,19,31,0.9978301839061905,36.89173349139343
1155,1237,544,-27,-24,-2.394637080213533,36.796738985948195
1156,1258,544,-1,17,1.6295521495106193,17.029386365926403
1157,40,565,27,22,0.6837093116343713,34.828149534535996
1158,61,565,22,9,0.388318718172466,23.769728648009426
1159,82,565,1,79,1.5582969777755349,80.00624975587844
1160,103,565,-5,48,1.6745886672519394,48.25971404805462
1161,124,565,9,62,1.4108832036366774,62.80127387243033
1162,145,565,-28,49,2.1051918035493102,56.938563381947034
1163,166,565,-1,3,1.892546881191539,3.1622776601683795
1164,355,565,-11,49,1.8109673346550696,50.44799302251776
1165,376,565,-3,39,1.6475682180646747,39.11521443121589
1166,397,565,-4,39,1.6730030449021502,39.20459156782532
1167,418,565,-4,19,1.7681918866447774,20.396078054371138
1168,460,565,-14,-91,-1.7234456551901618,92.07062506576133
1169,481,565,0,-70,-1.5850810693822932,70.00714249274856
1170,502,565,-1,-101,-1.5905957193612894,101.01980003939822
1171,523,565,-10,-41,-1.8100279267585573,42.20189569201838
1172,544,565,-4,-14,-1.849095985800008,14.560219778561036
1173,628,565,-1,13,1.6475682180646747,13.038404810405298
1174,649,565,-2,32,1.633215136790854,32.0624390837628
1175,670,565,-4,9,2.0778948311872334,10.295630140987
1176,691,565,-15,-37,-1.9789454305499858,40.311288741492746
1177,712,565,-57,-2,-3.0890095919788516,57.07889277132134
1178,733,565,-90,15,2.9656530281372655,91.41115905621152
1179,754,565,-66,5,3.050932766389048,66.27216610312357
1180,775,565,-134,-112,-2.449044154914895,175.410946066658
1181,796,565,-64,-75,-2.2772223824509528,98.59513172565875
1182,817,565,-69,-74,-2.321243693661692,101.17806086301516
1183,838,565,-29,-48,-2.129395642138459,56.60388679233962
1184,859,565,-29,40,2.198104519070659,49.4064773081425
1185,880,565,-12,48,1.8352847093441291,49.72926703662542
1186,901,565,-12,-1,-3.058451421701352,12.041594578792296
1187,922,565,-17,2,2.9669204545815537,17.26267650163207
1188,943,565,-19,0,3.0890095919788516,19.026297590440446
1189,964,565,-71,-30,-2.7299213101578985,77.47257579298626
1190,985,565,-29,-32,-2.323947607757091,43.86342439892262
1191,1006,565,-4,-28,-1.7126933813990606,28.284271247461902
1192,1027,565,13,-61,-1.3641131083106472,63.34824385884742
1193,1048,565,3,-45,-1.5042281630190728,45.09988913511872
1194,1069,565,25,21,0.6986598247214632,32.64965543462902
1195,1090,565,0,4,1.3258176636680326,4.123105625617661
1196,1111,565,7,3,0.40489178628508343,7.615773105863909
1197,1132,565,18,22,0.8850668158886104,28.42534080710379
1198,1153,565,11,37,1.2571756745781983,38.897300677553446
1199,1174,565,6,5,0.7853981633974483,8.48528137423857
1200,1195,565,4,17,1.2847448850775784,17.72004514666935
1201,1258,565,-53,6,3.0288650419994156,53.33854141237835
1202,61,586,9,1,0.19739555984988075,10.198039027185569
1203,82,586,13,83,1.403694526863791,84.17244204607586
1204,103,586,19,19,0.7853981633974483,26.870057685088806
1205,124,586,4,42,1.4758446204521403,42.190046219457976
1206,145,586,-4,92,1.6142472221864275,92.0869154657707
1207,166,586,3,6,1.0516502125483738,8.06225774829855
1208,334,586,-8,6,2.498091544796509,10.0
1209,355,586,-28,97,1.8518170675194734,100.96038827183659
1210,376,586,1,23,1.5291537476963082,24.020824298928627
1211,397,586,-14,29,2.007423486608438,33.1058907144937
1212,418,586,-2,9,1.7681918866447774,10.198039027185569
1213,460,586,6,-91,-1.5049575574922027,91.19758768739445
1214,481,586,9,-75,-1.4382447944982226,75.66372975210778
1215,502,586,-18,-75,-1.818909775891573,77.3692445355388
1216,523,586,-14,-63,-1.7861540264926348,65.5133574166368
1217,544,586,-2,-23,-1.6575346654708818,23.08679276123039
1218,628,586,1,15,1.5042281630190728,15.033296378372908
1219,649,586,-3,10,1.837048375945822,11.40175425099138
1220,670,586,-11,-24,-2.000558605891585,26.40075756488817
1221,691,586,-22,34,2.1655555842782492,41.048751503547585
1222,712,586,-79,35,2.724543411601308,86.4060183089118
1223,733,586,-49,39,2.4693454717828294,62.625873247404705
1224,754,586,-11,-28,-1.9451299428024806,30.083217912982647
1225,775,586,-62,-41,-2.5646597085723326,75.16648189186454
1226,796,586,-108,-172,-2.1288758916655106,203.94361965994426
1227,817,586,-56,-77,-2.1995926132103296,95.2102935611481
1228,838,586,-21,-44,-2.007423486608438,49.658836071740545
1229,859,586,-24,10,2.746801533890032,26.0
1230,880,586,2,49,1.5300026439270311,49.040799340956916
1231,964,586,-10,-34,-1.856847768512215,35.4400902933387
1232,985,586,-10,-40,-1.8391625377008034,41.48493702538308
1233,1006,586,-20,-80,-1.8157749899217608,82.46211251235322
1234,1027,586,-1,-52,-1.5900247258946039,52.009614495783374
1235,1048,586,-6,-84,-1.6539375586833378,84.29116205154607
1236,1069,586,1,7,1.2924966677897853,7.280109889280518
1237,1090,586,5,22,1.3045442776439713,22.80350850198276
1238,1132,586,15,37,1.194835372923591,40.85339643163099
1239,1153,586,6,19,1.2649174553900444,19.924858845171276
1240,1174,586,2,17,1.396124127786657,17.26267650163207
1241,1195,586,2,4,1.1071487177940904,4.47213595499958
1242,1258,586,0,29,1.5707963267948966,29.0
1243,61,607,-3,6,2.0899424410414196,8.06225774829855
1244,82,607,19,40,1.136842957401,45.18849411078001
1245,103,607,35,55,1.0121970114513341,66.03786792439622
1246,124,607,13,58,1.3339475658479765,59.665735560705194
1247,145,607,16,94,1.3918791563168027,95.524865872714
1248,166,607,11,42,1.3146449442292931,43.41658669218482
1249,313,607,-2,3,2.356194490192345,4.242640687119285
1250,334,607,-16,32,2.0344439357957027,35.77708763999664
1251,355,607,-20,75,1.8313987185422376,77.62087348130012
1252,376,607,-12,26,2.0032041023654346,28.635642126552707
1253,397,607,-23,36,2.1393208745259367,42.720018726587654
1254,439,607,4,-6,-0.982793723247329,7.211102550927978
1255,460,607,17,-120,-1.4300661328046713,121.19818480488888
1256,481,607,12,-53,-1.330262078848992,54.57105459856901
1257,502,607,-1,-36,-1.5985669633883177,36.013886210738214
1258,523,607,-16,-104,-1.7234456551901618,105.22357150372724
1259,544,607,-8,-21,-1.97568811307998,22.847319317591726
1260,628,607,0,4,1.5707963267948966,4.0
1261,649,607,-3,18,1.7894652726688385,18.439088914585774
1262,670,607,0,11,1.5707963267948966,11.0
1263,691,607,-37,62,2.101826431639079,73.06161783043132
1264,712,607,-122,57,2.700967292068967,135.988970140964
1265,733,607,-39,28,2.5022067479036205,48.60041152089147
1266,754,607,-32,-15,-2.7032560937318353,35.34119409414458
1267,775,607,-39,-42,-2.3318090810196264,58.0
1268,796,607,-39,-54,-2.1875975505829155,67.42403132415029
1269,817,607,-31,-118,-1.8277028536383322,122.00409829181969
1270,838,607,4,31,1.446441332248135,32.2490309931942
1271,859,607,-5,3,2.601173153319209,5.830951894845301
1272,880,607,-25,26,2.356194490192345,36.76955262170047
1273,901,607,-12,-14,-2.2455372690184494,19.209372712298546
1274,943,607,0,-5,-1.5707963267948966,5.0
1275,964,607,-11,-53,-1.7754381366246745,54.12947441089743
1276,985,607,-4,-16,-1.8018869939907938,17.46424919657298
1277,1006,607,-8,-112,-1.6509811740962128,112.36102527122117
1278,1027,607,-6,-71,-1.6551030593211034,71.25307010929424
1279,1048,607,-17,-69,-1.8123620338902227,71.06335201775947
1280,1090,607,8,24,1.2490457723982544,25.298221281347036
1281,1132,607,11,23,1.089909046599561,25.942243542145693
1282,1153,607,46,38,0.690446457054692,59.665735560705194
1283,1174,607,1,17,1.4536875822280324,17.11724276862369
1284,61,628,-11,20,2.0736395377227574,22.825424421026653
1285,82,628,1,44,1.5480729659532555,44.01136216933077
1286,103,628,3,57,1.5182132651839548,57.07889277132134
1287,124,628,0,101,1.5707963267948966,101.0
1288,145,628,20,84,1.3258176636680326,86.58521813797087
1289,166,628,12,53,1.330262078848992,54.57105459856901
1290,187,628,11,28,1.1964627107873127,30.083217912982647
1291,313,628,-12,17,2.185459278717062,20.808652046684813
1292,334,628,-14,32,2.0091328866528544,35.34119409414458
1293,355,628,-19,63,1.859383688688974,66.76076692189807
1294,376,628,-13,22,2.137525544318403,26.076809620810597
1295,397,628,-7,43,1.7547397833320717,43.73785545725808
1296,418,628,-2,14,1.7126933813990606,14.142135623730951
1297,439,628,11,-27,-1.1839206090638685,29.154759474226502
1298,460,628,12,-108,-1.4611461546259865,109.65856099730654
1299,481,628,2,-53,-1.5142528898500793,53.08483775994799
1300,502,628,-3,-35,-1.6563016204731014,35.12833614050059
1301,523,628,-8,-64,-1.7105052010840602,64.6297145282261
1302,544,628,-8,-39,-1.7731179551732004,39.81205847478876
1303,565,628,-4,-1,-2.896613990462929,4.123105625617661
1304,628,628,0,22,1.6162196062164735,22.02271554554524
1305,649,628,2,29,1.501939837493852,29.068883707497267
1306,670,628,-11,24,2.000558605891585,26.40075756488817
1307,691,628,-66,70,2.32679120198834,96.20810776644555
1308,712,628,-96,-21,-2.916315874375738,98.48857801796105
1309,733,628,-26,13,2.677945044588987,29.068883707497267
1310,754,628,-36,-12,-2.819842099193151,37.94733192202055
1311,775,628,-35,-26,-2.502678668585906,43.60045871318328
1312,796,628,-46,-74,-2.1269625569153496,87.13208364316786
1313,817,628,-24,-121,-1.7745410076787536,123.5556554755791
1314,838,628,-40,-3,-3.066732805879026,40.11234224026316
1315,859,628,0,27,1.6078164426688266,27.018512172212592
1316,880,628,-28,10,2.7672590375822095,30.083217912982647
1317,901,628,-35,-26,-2.502678668585906,43.60045871318328
1318,922,628,-16,-19,-2.2706891965141405,24.839484696748443
1319,964,628,-20,-86,-1.799292966086759,88.29496021857646
1320,985,628,-17,-30,-2.1112158270654806,34.9857113690718
1321,1006,628,-20,-110,-1.750649826587375,111.80339887498948
1322,1027,628,-1,-60,-1.6041173226731438,60.03332407921454
1323,1048,628,-8,-68,-1.687905071361761,68.46897107449476
1324,1090,628,2,5,1.1902899496825317,5.385164807134504
1325,1111,628,12,31,1.2120256565243244,34.17601498127012
1326,1132,628,2,6,1.2490457723982544,6.324555320336759
1327,1153,628,9,27,1.2160906747839564,28.792360097775937
1328,1174,628,16,33,1.1193432352423422,36.6742416417845
1329,1195,628,18,22,0.8850668158886104,28.42534080710379
1330,1216,628,2,5,1.1902899496825317,5.385164807134504
1331,61,649,0,11,1.6614562139956417,11.045361017187261
1332,82,649,-14,27,2.0778948311872334,30.886890422961002
1333,103,649,0,47,1.5707963267948966,47.0
1334,124,649,14,79,1.3831565549905305,80.4114419718985
1335,145,649,13,52,1.3078015951139772,53.85164807134504
1336,166,649,26,42,1.0269638704927742,50.24937810560445
1337,187,649,8,26,1.237552025683224,27.51363298439521
1338,313,649,-9,15,2.158798930342464,18.027756377319946
1339,334,649,-9,22,1.9591150449673627,23.769728648009426
1340,355,649,-9,36,1.8157749899217608,37.107950630558946
1341,376,649,-15,39,1.9379701606131159,41.78516483155236
1342,397,649,-11,22,2.0344439357957027,24.596747752497688
1343,439,649,-11,-54,-1.7894652726688385,55.31726674375732
1344,460,649,-5,-79,-1.634003158692357,79.1580697086532
1345,481,649,1,-37,-1.5167948264189284,37.05401462729781
1346,502,649,7,-56,-1.446441332248135,56.43580423808985
1347,523,649,-3,-88,-1.6162196062164735,88.09086218218096
1348,544,649,-18,-13,-2.4805494847391065,22.80350850198276
1349,565,649,-4,-8,-2.0344439357957027,8.94427190999916
1350,628,649,2,2,0.7853981633974483,2.8284271247461903
1351,649,649,0,15,1.5707963267948966,15.0
1352,670,649,-31,42,2.1954317495665103,53.009433122794285
1353,691,649,-67,90,2.2107323883030627,112.2007130102122
1354,712,649,-38,-34,-2.4116929954380617,50.99019513592785
1355,733,649,-29,3,3.038511045067093,29.154759474226502
1356,754,649,-28,-4,-2.999695598985629,28.284271247461902
1357,775,649,-10,-29,-1.9028557943377822,30.675723300355934
1358,796,649,-3,-55,-1.6252877830356278,55.08175741568164
1359,817,649,-5,-91,-1.6366350960975904,91.19758768739445
1360,838,649,-14,25,2.1112158270654806,29.154759474226502
1361,859,649,-30,-28,-2.4069981942505665,41.773197148410844
1362,880,649,-15,26,2.0940746489268722,30.01666203960727
1363,901,649,-39,-26,-2.5360479899848234,47.43416490252569
1364,922,649,-49,-41,-2.4448503720597823,63.89053137985315
1365,943,649,-15,-13,-2.459276098715045,20.615528128088304
1366,964,649,-15,-38,-1.9693187724613168,41.23105625617661
1367,985,649,-32,-71,-2.0058802779569427,78.29431652425353
1368,1006,649,-24,-89,-1.8341939593403973,92.17917335276988
1369,1027,649,0,-55,-1.5707963267948966,55.0
1370,1048,649,1,-65,-1.5554129250143014,65.00769185258002
1371,1111,649,6,36,1.3787483095541666,36.6742416417845
1372,1153,649,9,11,0.8850668158886104,14.212670403551895
1373,1174,649,28,38,0.9357695914045828,47.20169488482379
1374,1195,649,5,5,0.7853981633974483,7.0710678118654755
1375,1216,649,7,21,1.2490457723982544,22.135943621178654
1376,1237,649,3,6,1.0516502125483738,8.06225774829855
1377,1258,649,8,7,0.6610431688506869,11.40175425099138
1378,61,670,-22,21,2.401617769613922,31.144823004794873
1379,103,670,-10,7,2.4668517113662407,12.806248474865697
1380,124,670,3,25,1.4121410646084953,25.317977802344327
1381,145,670,17,33,1.0951011079399045,37.12142238654117
1382,166,670,10,101,1.4623130152399253,101.59724405711013
1383,187,670,18,49,1.2187520124794793,52.20153254455275
1384,208,670,0,13,1.4940244355251187,13.038404810405298
1385,292,670,-6,7,2.279422598922567,9.219544457292887
1386,313,670,-9,13,2.2264919530364327,16.401219466856727
1387,334,670,-10,26,1.9379701606131159,27.85677655436824
1388,355,670,0,35,1.5707963267948966,35.0
1389,376,670,-4,15,1.8313987185422376,15.524174696260024
1390,397,670,-18,21,2.279422598922567,27.65863337187866
1391,439,670,-7,-54,-1.717874682183299,54.589376255824725
1392,460,670,-11,-53,-1.7754381366246745,54.12947441089743
1393,481,670,3,-57,-1.5182132651839548,57.07889277132134
1394,502,670,-11,-82,-1.702558593272823,83.72574275573791
1395,523,670,-3,-91,-1.6147240938717864,91.08786966440702
1396,565,670,0,-24,-1.5707963267948966,24.0
1397,628,670,2,17,1.396124127786657,17.26267650163207
1398,670,670,-27,61,1.9874985875342952,66.70832032063167
1399,691,670,-15,50,1.856847768512215,53.16013544000805
1400,712,670,-25,-23,-2.3978370692909334,33.97057550292606
1401,733,670,-13,-16,-2.223642957895671,21.400934559032695
1402,754,670,-12,-9,-2.44685437739309,15.620499351813308
1403,775,670,-12,-29,-1.9631364710104124,31.38470965295043
1404,796,670,-24,-90,-1.8313987185422376,93.14504817756014
1405,817,670,-21,-82,-1.8215055862163056,84.64632301523794
1406,838,670,-22,-27,-2.2763645044801075,35.4682957019364
1407,859,670,-31,-3,-3.0132694259039985,31.25699921617557
1408,880,670,-34,0,3.112189365385788,34.0147027033899
1409,901,670,-26,-6,-2.9147938055359073,26.68332812825267
1410,922,670,-25,-21,-2.44293282886833,32.64965543462902
1411,943,670,-9,-18,-2.0344439357957027,20.12461179749811
1412,964,670,-30,-85,-1.9205116171614043,90.47651629014017
1413,985,670,-25,-51,-2.0422562768558037,57.245087125446844
1414,1006,670,-29,-83,-1.9176312243759042,88.25531145489205
1415,1027,670,-8,-60,-1.7033478590915707,60.530983801686226
1416,1048,670,-3,-50,-1.6506263125071339,50.15974481593781
1417,1111,670,2,19,1.4141944498128813,19.235384061671343
1418,1174,670,25,21,0.6986598247214632,32.64965543462902
1419,1195,670,13,24,1.042721878368537,27.784887978899608
1420,1216,670,4,4,0.7853981633974483,5.656854249492381
1421,1237,670,0,4,1.5707963267948966,4.0
1422,40,691,-11,16,2.214297435588181,20.0
1423,61,691,-20,20,2.3805798993650633,29.0
1424,82,691,0,-12,-1.5707963267948966,12.0
1425,103,691,-20,21,2.356194490192345,29.698484809834994
1426,124,691,-13,11,2.439335722080786,17.029386365926403
1427,145,691,-1,32,1.602036160225165,32.01562118716424
1428,166,691,19,10,0.4844779290370232,21.470910553583888
1429,187,691,13,38,1.2261490111768705,41.43669871020132
1430,208,691,12,43,1.277207339386147,44.9221548904324
1431,229,691,-4,-14,-1.9138202672156,14.866068747318506
1432,292,691,-20,-1,-3.0419240010986313,20.09975124224178
1433,313,691,-37,26,2.511191232116286,45.803929962395145
1434,334,691,-31,-2,-3.048115872431204,32.14031735997639
1435,355,691,-24,25,2.335789159505807,34.655446902326915
1436,376,691,-22,16,2.5337906574758327,28.0178514522438
1437,397,691,-20,15,2.4668517113662407,25.612496949731394
1438,439,691,11,-93,-1.442473099109102,93.7709976485267
1439,460,691,5,-38,-1.4399689307208396,38.3275357934736
1440,481,691,3,-71,-1.5285679246818946,71.06335201775947
1441,502,691,-1,-47,-1.6133238614146808,47.042533945356304
1442,523,691,0,-30,-1.6041173226731438,30.01666203960727
1443,544,691,-2,-14,-1.7126933813990606,14.142135623730951
1444,565,691,2,-28,-1.464060654145761,28.160255680657446
1445,628,691,2,9,1.3521273809209546,9.219544457292887
1446,649,691,-33,7,2.9037567261323427,33.95585369269929
1447,670,691,-61,84,2.2066347503186416,104.4030650891055
1448,691,691,-58,64,2.2993452428595074,87.11486669908874
1449,712,691,-30,-16,-2.6260436461308143,34.48187929913333
1450,733,691,-13,-57,-1.8116427820363081,58.69412236331676
1451,754,691,-4,-11,-1.9195673303788037,11.704699910719626
1452,775,691,-3,-15,-1.7681918866447774,15.297058540778355
1453,796,691,-26,-97,-1.842274809193811,100.68763578513501
1454,817,691,-13,-89,-1.726821169795948,90.09439494219383
1455,838,691,-15,-23,-2.178598322908857,28.0178514522438
1456,859,691,-30,-35,-2.2655346029916,46.861498055439924
1457,880,691,-72,-11,-2.9899871661515203,72.83543093852057
1458,901,691,-21,-13,-2.587285157388242,24.698178070456937
